index,endTime,artistName,trackName,msPlayed,track_id,track_popularity,track_duration,track_explicit,track_danceability,track_energy,track_key,track_loudness,track_mode,track_speechiness,track_acousticness,track_instrumentalness,track_liveness,track_valence,track_tempo,track_time_signature,sPlayed
12569,2023-05-11 03:31,Pomplamoose,"Harder, Better, Faster, Stronger",248498,1s2LrYFnrFdG2LCtyvwBmv,33.0,248498.0,False,0.387,0.117,9.0,-19.583,1.0,0.0887,0.949,0.00204,0.262,0.19,169.18,4.0,248.498
12570,2023-05-11 03:34,Pomplamoose,I Will Survive + This Love Mashup,183823,1lTwiA9jJFH2FAnsEP12I3,35.0,183823.0,False,0.715,0.189,7.0,-12.201,1.0,0.0581,0.919,1.39e-05,0.175,0.528,115.968,4.0,183.823
12571,2023-05-11 03:38,Pomplamoose,Mr. Blue Sky,279137,1DYNw2iUNJC8jE56gu3FRu,31.0,279137.0,False,0.5,0.0506,8.0,-22.695,1.0,0.0579,0.985,9.6e-05,0.303,0.258,112.601,4.0,279.137
12572,2023-05-11 03:41,Pomplamoose,Sweet Dreams Seven Nation Army Mashup,608,4qLaxJOMGv9DyxuayDw60n,44.0,153000.0,False,0.849,0.304,6.0,-15.932,0.0,0.212,0.824,0.198,0.11,0.693,98.0,4.0,0.608
12573,2023-05-11 03:41,Pomplamoose,Sweet Dreams Seven Nation Army Mashup,153000,4qLaxJOMGv9DyxuayDw60n,44.0,153000.0,False,0.387,0.117,9.0,-19.583,1.0,0.0887,0.949,0.00204,0.262,0.19,169.18,4.0,153.0
12574,2023-05-11 03:41,Scary Pockets,I Will Survive,27399,0LzwLyzKsViB56qZOJ7xKg,47.0,184288.0,False,0.849,0.304,6.0,-15.932,0.0,0.212,0.824,0.198,0.11,0.693,98.0,4.0,27.399
12575,2023-05-11 03:41,Pomplamoose,"Harder, Better, Faster, Stronger",1371,1s2LrYFnrFdG2LCtyvwBmv,33.0,248498.0,False,0.5,0.0506,8.0,-22.695,1.0,0.0579,0.985,9.6e-05,0.303,0.258,112.601,4.0,1.371
12576,2023-05-11 03:41,Pomplamoose,Mr. Blue Sky,1967,1DYNw2iUNJC8jE56gu3FRu,31.0,279137.0,False,0.715,0.189,7.0,-12.201,1.0,0.0581,0.919,1.39e-05,0.175,0.528,115.968,4.0,1.967
12577,2023-05-11 03:41,Pomplamoose,I Will Survive + This Love Mashup,1761,1lTwiA9jJFH2FAnsEP12I3,35.0,183823.0,False,0.715,0.189,7.0,-12.201,1.0,0.0581,0.919,1.39e-05,0.175,0.528,115.968,4.0,1.761
12578,2023-05-11 03:45,Pomplamoose,Bulletproof,188389,5nPhTB9Bi1r4KowBwtVns2,41.0,188389.0,False,0.849,0.304,6.0,-15.932,0.0,0.212,0.824,0.198,0.11,0.693,98.0,4.0,188.389
12579,2023-05-11 03:49,Pomplamoose,"Harder, Better, Faster, Stronger",248498,1s2LrYFnrFdG2LCtyvwBmv,33.0,248498.0,False,0.387,0.117,9.0,-19.583,1.0,0.0887,0.949,0.00204,0.262,0.19,169.18,4.0,248.498
12580,2023-05-11 03:52,Pomplamoose,I Will Survive + This Love Mashup,183823,1lTwiA9jJFH2FAnsEP12I3,35.0,183823.0,False,0.715,0.189,7.0,-12.201,1.0,0.0581,0.919,1.39e-05,0.175,0.528,115.968,4.0,183.823
12581,2023-05-11 03:56,Pomplamoose,Mr. Blue Sky,279137,1DYNw2iUNJC8jE56gu3FRu,31.0,279137.0,False,0.5,0.0506,8.0,-22.695,1.0,0.0579,0.985,9.6e-05,0.303,0.258,112.601,4.0,279.137
12582,2023-05-11 04:02,Pomplamoose,Sweet Dreams Seven Nation Army Mashup,314805,4qLaxJOMGv9DyxuayDw60n,44.0,153000.0,False,0.849,0.304,6.0,-15.932,0.0,0.212,0.824,0.198,0.11,0.693,98.0,4.0,314.805
12583,2023-05-11 04:05,Scary Pockets,I Will Survive,184288,0LzwLyzKsViB56qZOJ7xKg,47.0,184288.0,False,0.387,0.117,9.0,-19.583,1.0,0.0887,0.949,0.00204,0.262,0.19,169.18,4.0,184.288
12584,2023-05-11 04:07,Scary Pockets,Creep,122422,1qxjyEmiKqgcukhqEawmqK,42.0,206500.0,False,0.387,0.117,9.0,-19.583,1.0,0.0887,0.949,0.00204,0.262,0.19,169.18,4.0,122.422
12585,2023-05-11 04:07,Scary Pockets,"Harder, Better, Faster, Stronger",5711,4FS903jCn9gnop6tlTA2aq,36.0,161408.0,False,0.715,0.189,7.0,-12.201,1.0,0.0581,0.919,1.39e-05,0.175,0.528,115.968,4.0,5.711
12586,2023-05-11 04:07,Scary Pockets,If I Ain’t Got You,6586,2pIVtQtYOsSptesL6eTMms,48.0,174000.0,False,0.5,0.0506,8.0,-22.695,1.0,0.0579,0.985,9.6e-05,0.303,0.258,112.601,4.0,6.586
12587,2023-05-11 04:07,Scary Pockets,Sweet Child O' Mine,3843,0qEfiBPPu4bnAVJGcRiPtU,42.0,169343.0,False,0.849,0.304,6.0,-15.932,0.0,0.212,0.824,0.198,0.11,0.693,98.0,4.0,3.843
12588,2023-05-11 04:10,Scary Pockets,I Want It That Way,167276,54EXj4PlQKJD5Xx2503jgu,37.0,167276.0,False,0.387,0.117,9.0,-19.583,1.0,0.0887,0.949,0.00204,0.262,0.19,169.18,4.0,167.276
12589,2023-05-11 04:13,Scary Pockets,Chandelier,177054,2A61uFpWaimqHBd4qhboPo,35.0,177054.0,False,0.715,0.189,7.0,-12.201,1.0,0.0581,0.919,1.39e-05,0.175,0.528,115.968,4.0,177.054
12590,2023-05-11 04:16,Orla Gartland,Over Your Head - SASAMI remix,167665,0buA8H0Z5Vj1PupvbsQpev,14.0,167665.0,False,0.5,0.0506,8.0,-22.695,1.0,0.0579,0.985,9.6e-05,0.303,0.258,112.601,4.0,167.665
12591,2023-05-11 04:17,Orla Gartland,Afterlife - demo,83129,3OKVZxc0bnYfKUEX8Y6uTC,31.0,83129.0,True,0.849,0.304,6.0,-15.932,0.0,0.212,0.824,0.198,0.11,0.693,98.0,4.0,83.129
12592,2023-05-11 04:21,Orla Gartland,More Like You - acoustic,237698,4WWlAdCman93m7W3OVBA7X,22.0,237698.0,False,0.387,0.117,9.0,-19.583,1.0,0.0887,0.949,0.00204,0.262,0.19,169.18,4.0,237.698
12593,2023-05-11 04:25,Orla Gartland,"You're Not Special, Babe - live at Middle Farm studios",219736,1nDl6FtfwUI5LcMCglGiC0,18.0,219736.0,True,0.715,0.189,7.0,-12.201,1.0,0.0581,0.919,1.39e-05,0.175,0.528,115.968,4.0,219.736
12594,2023-05-11 04:44,Tessa Violet,Words Ain't Enough,75759,6BSDpXlm2gtorEzoH4RNHw,41.0,124365.0,False,0.5,0.0506,8.0,-22.695,1.0,0.0579,0.985,9.6e-05,0.303,0.258,112.601,4.0,75.759
12595,2023-05-11 05:24,Scary Pockets,I Will Survive,760,0LzwLyzKsViB56qZOJ7xKg,47.0,184288.0,False,0.849,0.304,6.0,-15.932,0.0,0.212,0.824,0.198,0.11,0.693,98.0,4.0,0.76
12596,2023-05-11 05:24,Pomplamoose,Sweet Dreams Seven Nation Army Mashup,194,4qLaxJOMGv9DyxuayDw60n,44.0,153000.0,False,0.387,0.117,9.0,-19.583,1.0,0.0887,0.949,0.00204,0.262,0.19,169.18,4.0,0.194
12597,2023-05-11 05:24,Pomplamoose,Sweet Dreams Seven Nation Army Mashup,158596,4qLaxJOMGv9DyxuayDw60n,44.0,153000.0,False,0.715,0.189,7.0,-12.201,1.0,0.0581,0.919,1.39e-05,0.175,0.528,115.968,4.0,158.596
12598,2023-05-11 05:24,Pomplamoose,Mr. Blue Sky,0,1DYNw2iUNJC8jE56gu3FRu,31.0,279137.0,False,0.5,0.0506,8.0,-22.695,1.0,0.0579,0.985,9.6e-05,0.303,0.258,112.601,4.0,0.0
12599,2023-05-11 05:24,Pomplamoose,I Will Survive + This Love Mashup,562,1lTwiA9jJFH2FAnsEP12I3,35.0,183823.0,False,0.849,0.304,6.0,-15.932,0.0,0.212,0.824,0.198,0.11,0.693,98.0,4.0,0.562
12600,2023-05-11 05:24,Pomplamoose,"Harder, Better, Faster, Stronger",23,1s2LrYFnrFdG2LCtyvwBmv,33.0,248498.0,False,0.387,0.117,9.0,-19.583,1.0,0.0887,0.949,0.00204,0.262,0.19,169.18,4.0,0.023
12601,2023-05-11 05:27,Pomplamoose,Bulletproof,188389,5nPhTB9Bi1r4KowBwtVns2,41.0,188389.0,False,0.715,0.189,7.0,-12.201,1.0,0.0581,0.919,1.39e-05,0.175,0.528,115.968,4.0,188.389
12602,2023-05-11 05:31,Pomplamoose,"Harder, Better, Faster, Stronger",248498,1s2LrYFnrFdG2LCtyvwBmv,33.0,248498.0,False,0.5,0.0506,8.0,-22.695,1.0,0.0579,0.985,9.6e-05,0.303,0.258,112.601,4.0,248.498
12603,2023-05-11 05:34,Pomplamoose,I Will Survive + This Love Mashup,183823,1lTwiA9jJFH2FAnsEP12I3,35.0,183823.0,False,0.849,0.304,6.0,-15.932,0.0,0.212,0.824,0.198,0.11,0.693,98.0,4.0,183.823
12604,2023-05-11 05:39,Pomplamoose,Mr. Blue Sky,279137,1DYNw2iUNJC8jE56gu3FRu,31.0,279137.0,False,0.387,0.117,9.0,-19.583,1.0,0.0887,0.949,0.00204,0.262,0.19,169.18,4.0,279.137
12605,2023-05-11 05:41,Pomplamoose,Sweet Dreams Seven Nation Army Mashup,153000,4qLaxJOMGv9DyxuayDw60n,44.0,153000.0,False,0.715,0.189,7.0,-12.201,1.0,0.0581,0.919,1.39e-05,0.175,0.528,115.968,4.0,153.0
12606,2023-05-11 05:45,Scary Pockets,I Will Survive,184288,0LzwLyzKsViB56qZOJ7xKg,47.0,184288.0,False,0.5,0.0506,8.0,-22.695,1.0,0.0579,0.985,9.6e-05,0.303,0.258,112.601,4.0,184.288
12607,2023-05-11 05:51,Scary Pockets,Creep,137323,1qxjyEmiKqgcukhqEawmqK,42.0,206500.0,False,0.849,0.304,6.0,-15.932,0.0,0.212,0.824,0.198,0.11,0.693,98.0,4.0,137.323
12608,2023-05-11 05:54,Pomplamoose,Bulletproof,188389,5nPhTB9Bi1r4KowBwtVns2,41.0,188389.0,False,0.387,0.117,9.0,-19.583,1.0,0.0887,0.949,0.00204,0.262,0.19,169.18,4.0,188.389
12609,2023-05-11 05:54,Technotronic,Pump Up The Jam - Edit,5300,0UAEHlFR79k9CJvknSGUNf,68.0,215040.0,False,0.715,0.189,7.0,-12.201,1.0,0.0581,0.919,1.39e-05,0.175,0.528,115.968,4.0,5.3
12610,2023-05-11 05:58,Pomplamoose,"Harder, Better, Faster, Stronger",248498,1s2LrYFnrFdG2LCtyvwBmv,33.0,248498.0,False,0.5,0.0506,8.0,-22.695,1.0,0.0579,0.985,9.6e-05,0.303,0.258,112.601,4.0,248.498
12611,2023-05-11 06:29,Pomplamoose,I Will Survive + This Love Mashup,148111,1lTwiA9jJFH2FAnsEP12I3,35.0,183823.0,False,0.849,0.304,6.0,-15.932,0.0,0.212,0.824,0.198,0.11,0.693,98.0,4.0,148.111
12612,2023-05-11 06:32,Pomplamoose,Bulletproof,188389,5nPhTB9Bi1r4KowBwtVns2,41.0,188389.0,False,0.387,0.117,9.0,-19.583,1.0,0.0887,0.949,0.00204,0.262,0.19,169.18,4.0,188.389
12613,2023-05-11 06:36,Pomplamoose,"Harder, Better, Faster, Stronger",248498,1s2LrYFnrFdG2LCtyvwBmv,33.0,248498.0,False,0.715,0.189,7.0,-12.201,1.0,0.0581,0.919,1.39e-05,0.175,0.528,115.968,4.0,248.498
12614,2023-05-11 06:39,Pomplamoose,I Will Survive + This Love Mashup,183823,1lTwiA9jJFH2FAnsEP12I3,35.0,183823.0,False,0.5,0.0506,8.0,-22.695,1.0,0.0579,0.985,9.6e-05,0.303,0.258,112.601,4.0,183.823
12615,2023-05-11 06:44,Pomplamoose,Mr. Blue Sky,279137,1DYNw2iUNJC8jE56gu3FRu,31.0,279137.0,False,0.849,0.304,6.0,-15.932,0.0,0.212,0.824,0.198,0.11,0.693,98.0,4.0,279.137
12616,2023-05-11 06:47,Pomplamoose,Sweet Dreams Seven Nation Army Mashup,153000,4qLaxJOMGv9DyxuayDw60n,44.0,153000.0,False,0.387,0.117,9.0,-19.583,1.0,0.0887,0.949,0.00204,0.262,0.19,169.18,4.0,153.0
12617,2023-05-11 06:50,Scary Pockets,I Will Survive,184288,0LzwLyzKsViB56qZOJ7xKg,47.0,184288.0,False,0.715,0.189,7.0,-12.201,1.0,0.0581,0.919,1.39e-05,0.175,0.528,115.968,4.0,184.288
12618,2023-05-11 06:53,Scary Pockets,Creep,206500,1qxjyEmiKqgcukhqEawmqK,42.0,206500.0,False,0.5,0.0506,8.0,-22.695,1.0,0.0579,0.985,9.6e-05,0.303,0.258,112.601,4.0,206.5
12619,2023-05-11 06:56,Scary Pockets,If I Ain’t Got You,174000,2pIVtQtYOsSptesL6eTMms,48.0,174000.0,False,0.849,0.304,6.0,-15.932,0.0,0.212,0.824,0.198,0.11,0.693,98.0,4.0,174.0
12620,2023-05-11 06:59,Scary Pockets,Sweet Child O' Mine,169343,0qEfiBPPu4bnAVJGcRiPtU,42.0,169343.0,False,0.387,0.117,9.0,-19.583,1.0,0.0887,0.949,0.00204,0.262,0.19,169.18,4.0,169.343
12621,2023-05-11 07:02,Scary Pockets,"Harder, Better, Faster, Stronger",161408,4FS903jCn9gnop6tlTA2aq,36.0,161408.0,False,0.715,0.189,7.0,-12.201,1.0,0.0581,0.919,1.39e-05,0.175,0.528,115.968,4.0,161.408
12622,2023-05-11 07:04,Scary Pockets,I Want It That Way,167276,54EXj4PlQKJD5Xx2503jgu,37.0,167276.0,False,0.5,0.0506,8.0,-22.695,1.0,0.0579,0.985,9.6e-05,0.303,0.258,112.601,4.0,167.276
12623,2023-05-11 07:07,Scary Pockets,Chandelier,177054,2A61uFpWaimqHBd4qhboPo,35.0,177054.0,False,0.849,0.304,6.0,-15.932,0.0,0.212,0.824,0.198,0.11,0.693,98.0,4.0,177.054
12624,2023-05-11 07:10,Orla Gartland,Over Your Head - SASAMI remix,167665,0buA8H0Z5Vj1PupvbsQpev,14.0,167665.0,False,0.387,0.117,9.0,-19.583,1.0,0.0887,0.949,0.00204,0.262,0.19,169.18,4.0,167.665
12625,2023-05-11 07:11,Orla Gartland,Afterlife - demo,83129,3OKVZxc0bnYfKUEX8Y6uTC,31.0,83129.0,True,0.715,0.189,7.0,-12.201,1.0,0.0581,0.919,1.39e-05,0.175,0.528,115.968,4.0,83.129
12626,2023-05-11 07:15,Orla Gartland,More Like You - acoustic,237698,4WWlAdCman93m7W3OVBA7X,22.0,237698.0,False,0.5,0.0506,8.0,-22.695,1.0,0.0579,0.985,9.6e-05,0.303,0.258,112.601,4.0,237.698
12627,2023-05-11 07:19,Orla Gartland,"You're Not Special, Babe - live at Middle Farm studios",219736,1nDl6FtfwUI5LcMCglGiC0,18.0,219736.0,True,0.849,0.304,6.0,-15.932,0.0,0.212,0.824,0.198,0.11,0.693,98.0,4.0,219.736
12628,2023-05-11 07:21,Tessa Violet,Words Ain't Enough,124365,6BSDpXlm2gtorEzoH4RNHw,41.0,124365.0,False,0.387,0.117,9.0,-19.583,1.0,0.0887,0.949,0.00204,0.262,0.19,169.18,4.0,124.365
12629,2023-05-11 07:39,Scary Pockets,I Will Survive,310,0LzwLyzKsViB56qZOJ7xKg,47.0,184288.0,False,0.715,0.189,7.0,-12.201,1.0,0.0581,0.919,1.39e-05,0.175,0.528,115.968,4.0,0.31
12630,2023-05-11 07:39,Orla Gartland,Bloodline / Difficult Things - live in Dublin,362416,5XMDQIMAOlvnEm4Db2eecW,17.0,369671.0,False,0.5,0.0506,8.0,-22.695,1.0,0.0579,0.985,9.6e-05,0.303,0.258,112.601,4.0,362.416
12631,2023-05-11 07:41,Pomplamoose,Sweet Dreams Seven Nation Army Mashup,153000,4qLaxJOMGv9DyxuayDw60n,44.0,153000.0,False,0.849,0.304,6.0,-15.932,0.0,0.212,0.824,0.198,0.11,0.693,98.0,4.0,153.0
12632,2023-05-11 07:44,Scary Pockets,I Will Survive,184288,0LzwLyzKsViB56qZOJ7xKg,47.0,184288.0,False,0.387,0.117,9.0,-19.583,1.0,0.0887,0.949,0.00204,0.262,0.19,169.18,4.0,184.288
12633,2023-05-11 07:48,Scary Pockets,Creep,206500,1qxjyEmiKqgcukhqEawmqK,42.0,206500.0,False,0.715,0.189,7.0,-12.201,1.0,0.0581,0.919,1.39e-05,0.175,0.528,115.968,4.0,206.5
12634,2023-05-11 07:51,Scary Pockets,If I Ain’t Got You,174000,2pIVtQtYOsSptesL6eTMms,48.0,174000.0,False,0.5,0.0506,8.0,-22.695,1.0,0.0579,0.985,9.6e-05,0.303,0.258,112.601,4.0,174.0
12635,2023-05-11 07:54,Scary Pockets,Sweet Child O' Mine,169343,0qEfiBPPu4bnAVJGcRiPtU,42.0,169343.0,False,0.849,0.304,6.0,-15.932,0.0,0.212,0.824,0.198,0.11,0.693,98.0,4.0,169.343
12636,2023-05-11 07:56,Scary Pockets,"Harder, Better, Faster, Stronger",161408,4FS903jCn9gnop6tlTA2aq,36.0,161408.0,False,0.387,0.117,9.0,-19.583,1.0,0.0887,0.949,0.00204,0.262,0.19,169.18,4.0,161.408
12637,2023-05-11 08:03,Scary Pockets,I Want It That Way,47460,54EXj4PlQKJD5Xx2503jgu,37.0,167276.0,False,0.715,0.189,7.0,-12.201,1.0,0.0581,0.919,1.39e-05,0.175,0.528,115.968,4.0,47.46
12638,2023-05-11 08:06,Technotronic,Pump Up The Jam - Edit,215040,0UAEHlFR79k9CJvknSGUNf,68.0,215040.0,False,0.5,0.0506,8.0,-22.695,1.0,0.0579,0.985,9.6e-05,0.303,0.258,112.601,4.0,215.04
12639,2023-05-11 08:10,Ini Kamoze,Here Comes the Hotstepper,247466,3QRM0qZB7oMYavveH0iEqx,68.0,250466.0,False,0.849,0.304,6.0,-15.932,0.0,0.212,0.824,0.198,0.11,0.693,98.0,4.0,247.466
12640,2023-05-11 08:17,Lawrence,Don't Lose Sight (Acoustic),406186,5DGgATX8r6d53OU6eT0Dzt,41.0,406186.0,True,0.387,0.117,9.0,-19.583,1.0,0.0887,0.949,0.00204,0.262,0.19,169.18,4.0,406.186
12641,2023-05-11 08:19,Daisy the Great,IDKW,105897,488BT4GxCDKGqnK77wQWeG,35.0,105897.0,False,0.715,0.189,7.0,-12.201,1.0,0.0581,0.919,1.39e-05,0.175,0.528,115.968,4.0,105.897
12642,2023-05-11 08:22,Tessa Violet,Kitchen Song,155080,1OYA4DbZ6IOtSVuKb0VFVQ,37.0,155080.0,False,0.5,0.0506,8.0,-22.695,1.0,0.0579,0.985,9.6e-05,0.303,0.258,112.601,4.0,155.08
12643,2023-05-11 08:26,Hugh Grant,Way Back Into Love,277853,7JA1UOFeaHRfQrFsqvROM5,42.0,277853.0,False,0.5,0.0506,8.0,-22.695,1.0,0.0579,0.985,9.6e-05,0.303,0.258,112.601,4.0,277.853
12644,2023-05-11 08:39,Peach Face,Grilled Cheese,156648,6jJm5ar849nIzCIcM403ok,39.0,271666.0,False,0.849,0.304,6.0,-15.932,0.0,0.212,0.824,0.198,0.11,0.693,98.0,4.0,156.648
12645,2023-05-11 09:09,Pomplamoose,Shotgun,175932,3AlbodF0tKd4Pzhm2wbZdU,41.0,175932.0,False,0.387,0.117,9.0,-19.583,1.0,0.0887,0.949,0.00204,0.262,0.19,169.18,4.0,175.932
12646,2023-05-11 09:12,Pomplamoose,Breakup Mashup,174352,7oIGWbgAbukbtTIdxnlIwd,37.0,174352.0,True,0.715,0.189,7.0,-12.201,1.0,0.0581,0.919,1.39e-05,0.175,0.528,115.968,4.0,174.352
12647,2023-05-11 09:15,Pomplamoose,Bulletproof,188389,5nPhTB9Bi1r4KowBwtVns2,41.0,188389.0,False,0.715,0.189,7.0,-12.201,1.0,0.0581,0.919,1.39e-05,0.175,0.528,115.968,4.0,188.389
12648,2023-05-11 09:19,Pomplamoose,"Harder, Better, Faster, Stronger",248498,1s2LrYFnrFdG2LCtyvwBmv,33.0,248498.0,False,0.5,0.0506,8.0,-22.695,1.0,0.0579,0.985,9.6e-05,0.303,0.258,112.601,4.0,248.498
12649,2023-05-11 09:22,Pomplamoose,I Will Survive + This Love Mashup,183823,1lTwiA9jJFH2FAnsEP12I3,35.0,183823.0,False,0.849,0.304,6.0,-15.932,0.0,0.212,0.824,0.198,0.11,0.693,98.0,4.0,183.823
12650,2023-05-11 09:27,Pomplamoose,Mr. Blue Sky,279137,1DYNw2iUNJC8jE56gu3FRu,31.0,279137.0,False,0.387,0.117,9.0,-19.583,1.0,0.0887,0.949,0.00204,0.262,0.19,169.18,4.0,279.137
12651,2023-05-11 09:29,Pomplamoose,Sweet Dreams Seven Nation Army Mashup,153000,4qLaxJOMGv9DyxuayDw60n,44.0,153000.0,False,0.715,0.189,7.0,-12.201,1.0,0.0581,0.919,1.39e-05,0.175,0.528,115.968,4.0,153.0
12652,2023-05-11 09:32,Scary Pockets,I Will Survive,184288,0LzwLyzKsViB56qZOJ7xKg,47.0,184288.0,False,0.5,0.0506,8.0,-22.695,1.0,0.0579,0.985,9.6e-05,0.303,0.258,112.601,4.0,184.288
12653,2023-05-11 09:36,Scary Pockets,Creep,206500,1qxjyEmiKqgcukhqEawmqK,42.0,206500.0,False,0.849,0.304,6.0,-15.932,0.0,0.212,0.824,0.198,0.11,0.693,98.0,4.0,206.5
12654,2023-05-11 09:39,Scary Pockets,If I Ain’t Got You,174000,2pIVtQtYOsSptesL6eTMms,48.0,174000.0,False,0.387,0.117,9.0,-19.583,1.0,0.0887,0.949,0.00204,0.262,0.19,169.18,4.0,174.0
12655,2023-05-11 09:42,Scary Pockets,Sweet Child O' Mine,169343,0qEfiBPPu4bnAVJGcRiPtU,42.0,169343.0,False,0.715,0.189,7.0,-12.201,1.0,0.0581,0.919,1.39e-05,0.175,0.528,115.968,4.0,169.343
12656,2023-05-11 09:45,Cavetown,Homesick,892,47lnA8O543DKCd0BGmCrp7,46.0,146836.0,False,0.5,0.0506,8.0,-22.695,1.0,0.0579,0.985,9.6e-05,0.303,0.258,112.601,4.0,0.892
12657,2023-05-11 09:45,Clairy Browne & The Bangin' Rackettes,I'll Be Fine,684,3tOiJC5J7IjYkPcedfE0At,41.0,189693.0,False,0.849,0.304,6.0,-15.932,0.0,0.212,0.824,0.198,0.11,0.693,98.0,4.0,0.684
12658,2023-05-11 09:45,Scary Pockets,"Harder, Better, Faster, Stronger",24105,4FS903jCn9gnop6tlTA2aq,36.0,161408.0,False,0.387,0.117,9.0,-19.583,1.0,0.0887,0.949,0.00204,0.262,0.19,169.18,4.0,24.105
12659,2023-05-11 09:45,Pomplamoose,Shotgun,5820,3AlbodF0tKd4Pzhm2wbZdU,41.0,175932.0,False,0.715,0.189,7.0,-12.201,1.0,0.0581,0.919,1.39e-05,0.175,0.528,115.968,4.0,5.82
12660,2023-05-11 09:48,Pomplamoose,Shotgun,171037,3AlbodF0tKd4Pzhm2wbZdU,41.0,175932.0,False,0.715,0.189,7.0,-12.201,1.0,0.0581,0.919,1.39e-05,0.175,0.528,115.968,4.0,171.037
12661,2023-05-11 09:51,Pomplamoose,Breakup Mashup,174352,7oIGWbgAbukbtTIdxnlIwd,37.0,174352.0,True,0.5,0.0506,8.0,-22.695,1.0,0.0579,0.985,9.6e-05,0.303,0.258,112.601,4.0,174.352
12662,2023-05-11 09:54,Pomplamoose,Bulletproof,188389,5nPhTB9Bi1r4KowBwtVns2,41.0,188389.0,False,0.5,0.0506,8.0,-22.695,1.0,0.0579,0.985,9.6e-05,0.303,0.258,112.601,4.0,188.389
12663,2023-05-11 09:58,Pomplamoose,"Harder, Better, Faster, Stronger",248498,1s2LrYFnrFdG2LCtyvwBmv,33.0,248498.0,False,0.849,0.304,6.0,-15.932,0.0,0.212,0.824,0.198,0.11,0.693,98.0,4.0,248.498
12664,2023-05-11 10:01,Pomplamoose,I Will Survive + This Love Mashup,183823,1lTwiA9jJFH2FAnsEP12I3,35.0,183823.0,False,0.387,0.117,9.0,-19.583,1.0,0.0887,0.949,0.00204,0.262,0.19,169.18,4.0,183.823
12665,2023-05-11 10:06,Pomplamoose,Mr. Blue Sky,279137,1DYNw2iUNJC8jE56gu3FRu,31.0,279137.0,False,0.715,0.189,7.0,-12.201,1.0,0.0581,0.919,1.39e-05,0.175,0.528,115.968,4.0,279.137
12666,2023-05-11 10:16,Pomplamoose,Sweet Dreams Seven Nation Army Mashup,1541,4qLaxJOMGv9DyxuayDw60n,44.0,153000.0,False,0.5,0.0506,8.0,-22.695,1.0,0.0579,0.985,9.6e-05,0.303,0.258,112.601,4.0,1.541
12667,2023-05-11 13:08,Pomplamoose,Mr. Blue Sky,1207,1DYNw2iUNJC8jE56gu3FRu,31.0,279137.0,False,0.5,0.0506,8.0,-22.695,1.0,0.0579,0.985,9.6e-05,0.303,0.258,112.601,4.0,1.207
12668,2023-05-11 13:11,Pomplamoose,I Will Survive + This Love Mashup,183823,1lTwiA9jJFH2FAnsEP12I3,35.0,183823.0,False,0.849,0.304,6.0,-15.932,0.0,0.212,0.824,0.198,0.11,0.693,98.0,4.0,183.823
12669,2023-05-11 13:16,Pomplamoose,Mr. Blue Sky,279137,1DYNw2iUNJC8jE56gu3FRu,31.0,279137.0,False,0.387,0.117,9.0,-19.583,1.0,0.0887,0.949,0.00204,0.262,0.19,169.18,4.0,279.137
12670,2023-05-11 13:19,Pomplamoose,Sweet Dreams Seven Nation Army Mashup,153000,4qLaxJOMGv9DyxuayDw60n,44.0,153000.0,False,0.715,0.189,7.0,-12.201,1.0,0.0581,0.919,1.39e-05,0.175,0.528,115.968,4.0,153.0
12671,2023-05-11 13:22,Scary Pockets,I Will Survive,184288,0LzwLyzKsViB56qZOJ7xKg,47.0,184288.0,False,0.5,0.0506,8.0,-22.695,1.0,0.0579,0.985,9.6e-05,0.303,0.258,112.601,4.0,184.288
12672,2023-05-11 13:25,Scary Pockets,Creep,206500,1qxjyEmiKqgcukhqEawmqK,42.0,206500.0,False,0.849,0.304,6.0,-15.932,0.0,0.212,0.824,0.198,0.11,0.693,98.0,4.0,206.5
12673,2023-05-11 13:28,Scary Pockets,Sweet Child O' Mine,15738,0qEfiBPPu4bnAVJGcRiPtU,42.0,169343.0,False,0.5,0.0506,8.0,-22.695,1.0,0.0579,0.985,9.6e-05,0.303,0.258,112.601,4.0,15.738
12674,2023-05-11 13:28,Scary Pockets,"Harder, Better, Faster, Stronger",1060,4FS903jCn9gnop6tlTA2aq,36.0,161408.0,False,0.387,0.117,9.0,-19.583,1.0,0.0887,0.949,0.00204,0.262,0.19,169.18,4.0,1.06
12675,2023-05-11 13:28,Scary Pockets,If I Ain’t Got You,174000,2pIVtQtYOsSptesL6eTMms,48.0,174000.0,False,0.715,0.189,7.0,-12.201,1.0,0.0581,0.919,1.39e-05,0.175,0.528,115.968,4.0,174.0
12676,2023-05-11 13:31,Scary Pockets,I Want It That Way,167276,54EXj4PlQKJD5Xx2503jgu,37.0,167276.0,False,0.849,0.304,6.0,-15.932,0.0,0.212,0.824,0.198,0.11,0.693,98.0,4.0,167.276
12677,2023-05-11 13:42,Scary Pockets,Chandelier,52166,2A61uFpWaimqHBd4qhboPo,35.0,177054.0,False,0.387,0.117,9.0,-19.583,1.0,0.0887,0.949,0.00204,0.262,0.19,169.18,4.0,52.166
12678,2023-05-12 00:50,Pomplamoose,Shotgun,175932,3AlbodF0tKd4Pzhm2wbZdU,41.0,175932.0,False,0.715,0.189,7.0,-12.201,1.0,0.0581,0.919,1.39e-05,0.175,0.528,115.968,4.0,175.932
