index,endTime,artistName,trackName,msPlayed,track_id,track_popularity,track_duration,track_explicit,sPlayed,msPlayed_dt
16068,2023-06-17 17:30:00,Aimer,眠りの森,273360,6oPbtiso9fJpfJ3Z6hqnX9,30.0,273360.0,False,273.36,0 days 00:04:33.360000
16069,2023-06-17 17:36:00,Beck,Everybody's Gotta Learn Sometime,354066,4oYfMQ6NDGHq0GcbICqsDw,53.0,354066.0,False,354.066,0 days 00:05:54.066000
16070,2023-06-17 17:39:00,Leith Ross,I'd Have to Think About It,150141,50lUr1G0TYol01m2RlqPzZ,59.0,150141.0,False,150.141,0 days 00:02:30.141000
16071,2023-06-17 17:43:00,Bishop Briggs,White Flag,230586,2ph6BRhGcUzc2W9wIulG5k,61.0,230586.0,False,230.586,0 days 00:03:50.586000
16072,2023-06-17 17:45:00,Aioi,New World (Cytus Version) [feat. Kamata Junko],153066,22oLQNuts4k3sRcxmBRA7p,20.0,153066.0,False,153.066,0 days 00:02:33.066000
16073,2023-06-17 17:49:00,OneRepublic,I Lived,234546,3IQF4xCQUPicbA4hWfTxPo,74.0,234546.0,False,234.546,0 days 00:03:54.546000
16074,2023-06-17 17:52:00,Bishop Briggs,JEKYLL & HIDE,196333,3UmBgQiJhbNMmyPVceuH4d,51.0,196333.0,False,196.333,0 days 00:03:16.333000
16075,2023-06-17 17:56:00,Billie Eilish,bad guy,194087,2Fxmhks0bxGSBdJ92vM42m,83.0,194087.0,False,194.087,0 days 00:03:14.087000
16076,2023-06-17 17:56:00,The Head And The Heart,Down in the Valley,21277,7IcKs2XXHnQBtBJtzEyqqS,57.0,303653.0,False,21.277,0 days 00:00:21.277000
16077,2023-06-18 08:44:00,Pomplamoose,Say So,178220,0RyQTFH6hABT79RpSsVJU4,16.0,178220.0,True,178.22,0 days 00:02:58.220000
16078,2023-06-18 08:47:00,Pomplamoose,I'm Still Standing,203204,1mM9J9ejFNZ8xk2lbu63oL,28.0,203204.0,False,203.204,0 days 00:03:23.204000
16079,2023-06-18 08:50:00,Scary Pockets,Chandelier,177054,2A61uFpWaimqHBd4qhboPo,35.0,177054.0,False,177.054,0 days 00:02:57.054000
16080,2023-06-18 08:55:00,Pomplamoose,Mr. Blue Sky,279137,1DYNw2iUNJC8jE56gu3FRu,31.0,279137.0,False,279.137,0 days 00:04:39.137000
16081,2023-06-18 08:59:00,Pomplamoose,"Harder, Better, Faster, Stronger",248498,1s2LrYFnrFdG2LCtyvwBmv,33.0,248498.0,False,248.498,0 days 00:04:08.498000
16082,2023-06-18 09:02:00,Scary Pockets,Creep,206500,1qxjyEmiKqgcukhqEawmqK,42.0,206500.0,False,206.5,0 days 00:03:26.500000
16083,2023-06-18 09:05:00,Scary Pockets,"Harder, Better, Faster, Stronger",161408,4FS903jCn9gnop6tlTA2aq,36.0,161408.0,False,161.408,0 days 00:02:41.408000
16084,2023-06-18 09:08:00,Pomplamoose,Everybody Wants to Rule the World,198267,5ZN5JSMpOGT5K1mxjmgOA6,36.0,198267.0,False,198.267,0 days 00:03:18.267000
16085,2023-06-18 09:11:00,Scary Pockets,I Want It That Way,167276,54EXj4PlQKJD5Xx2503jgu,37.0,167276.0,False,167.276,0 days 00:02:47.276000
16086,2023-06-18 09:14:00,Scary Pockets,I Will Survive,184288,0LzwLyzKsViB56qZOJ7xKg,47.0,184288.0,False,184.288,0 days 00:03:04.288000
16087,2023-06-18 09:17:00,Pomplamoose,Happy Together,166000,6ePPSuMmGmcA89JIvYaYs0,23.0,166000.0,False,166.0,0 days 00:02:46
16088,2023-06-18 09:33:00,Pomplamoose,Bulletproof,188389,5nPhTB9Bi1r4KowBwtVns2,41.0,188389.0,False,188.389,0 days 00:03:08.389000
16089,2023-06-18 09:33:00,Pomplamoose,Breakup Mashup,0,7oIGWbgAbukbtTIdxnlIwd,37.0,174352.0,True,0.0,0 days 00:00:00
16090,2023-06-18 09:43:00,Pomplamoose,Don't Start Now,166718,2qB78As03e51dgXrmmq4m3,39.0,166718.0,False,166.718,0 days 00:02:46.718000
16091,2023-06-18 10:05:00,Pomplamoose,Rainbow Connection,200571,0c0vb1jBQTxvtGRt9RKZnE,35.0,200571.0,False,200.571,0 days 00:03:20.571000
16092,2023-06-18 10:11:00,Pomplamoose,Shotgun,175932,3AlbodF0tKd4Pzhm2wbZdU,41.0,175932.0,False,175.932,0 days 00:02:55.932000
16093,2023-06-18 10:14:00,Scary Pockets,If I Ain’t Got You,174000,2pIVtQtYOsSptesL6eTMms,48.0,174000.0,False,174.0,0 days 00:02:54
16094,2023-06-18 10:24:00,Pomplamoose,"Oh, Pretty Woman",188863,4sW92fjvu3GxkwDucZKWzG,49.0,188863.0,False,188.863,0 days 00:03:08.863000
16095,2023-06-18 11:07:00,Pomplamoose,I Will Survive + This Love Mashup,183823,1lTwiA9jJFH2FAnsEP12I3,35.0,183823.0,False,183.823,0 days 00:03:03.823000
16096,2023-06-18 11:17:00,Pomplamoose,drivers license,230064,5QSLuHuqN9ByRZbORY1lWh,15.0,230064.0,True,230.064,0 days 00:03:50.064000
16097,2023-06-18 11:20:00,Scary Pockets,Crazy,163503,1iUJ5wJOO7mX0CbEfbwPGn,47.0,163503.0,False,163.503,0 days 00:02:43.503000
16098,2023-06-18 11:25:00,Pomplamoose,Sweet Dreams Seven Nation Army Mashup,153000,4qLaxJOMGv9DyxuayDw60n,44.0,153000.0,False,153.0,0 days 00:02:33
16099,2023-06-18 11:30:00,Magaziine,Flowers / When I Was Your Man Mashup,202643,42lBeCHwd3fzXTPGX7HcOf,37.0,202643.0,False,202.643,0 days 00:03:22.643000
16100,2023-06-18 11:33:00,Scary Pockets,Wild World,184273,1lcOlGIVfGB36aeheTC3GN,44.0,184273.0,False,184.273,0 days 00:03:04.273000
16101,2023-06-18 11:35:00,Scary Pockets,Sweet Child O' Mine,84936,0qEfiBPPu4bnAVJGcRiPtU,42.0,169343.0,False,84.936,0 days 00:01:24.936000
16102,2023-06-19 09:16:00,Scary Pockets,Sweet Child O' Mine,84393,0qEfiBPPu4bnAVJGcRiPtU,42.0,169343.0,False,84.393,0 days 00:01:24.393000
16103,2023-06-19 09:21:00,Pomplamoose,Say So,178220,0RyQTFH6hABT79RpSsVJU4,16.0,178220.0,True,178.22,0 days 00:02:58.220000
16104,2023-06-19 09:25:00,Pomplamoose,I'm Still Standing,203204,1mM9J9ejFNZ8xk2lbu63oL,28.0,203204.0,False,203.204,0 days 00:03:23.204000
16105,2023-06-19 09:28:00,Scary Pockets,Chandelier,177054,2A61uFpWaimqHBd4qhboPo,35.0,177054.0,False,177.054,0 days 00:02:57.054000
16106,2023-06-19 09:30:00,Pomplamoose,Mr. Blue Sky,161967,1DYNw2iUNJC8jE56gu3FRu,31.0,279137.0,False,161.967,0 days 00:02:41.967000
16107,2023-06-19 10:34:00,Pomplamoose,Say So,178220,0RyQTFH6hABT79RpSsVJU4,16.0,178220.0,True,178.22,0 days 00:02:58.220000
16108,2023-06-19 10:38:00,Scary Pockets,Creep,206500,1qxjyEmiKqgcukhqEawmqK,42.0,206500.0,False,206.5,0 days 00:03:26.500000
16109,2023-06-19 10:41:00,Pomplamoose,"Oh, Pretty Woman",188863,4sW92fjvu3GxkwDucZKWzG,49.0,188863.0,False,188.863,0 days 00:03:08.863000
16110,2023-06-19 10:44:00,Scary Pockets,Chandelier,177054,2A61uFpWaimqHBd4qhboPo,35.0,177054.0,False,177.054,0 days 00:02:57.054000
16111,2023-06-19 10:47:00,Pomplamoose,I'm Still Standing,203204,1mM9J9ejFNZ8xk2lbu63oL,28.0,203204.0,False,203.204,0 days 00:03:23.204000
16112,2023-06-19 10:58:00,Pomplamoose,Don't Start Now,55776,2qB78As03e51dgXrmmq4m3,39.0,166718.0,False,55.776,0 days 00:00:55.776000
16113,2023-06-19 11:02:00,Pomplamoose,Don't Start Now,167614,2qB78As03e51dgXrmmq4m3,39.0,166718.0,False,167.614,0 days 00:02:47.614000
16114,2023-06-19 11:02:00,Pomplamoose,I Will Survive + This Love Mashup,6334,1lTwiA9jJFH2FAnsEP12I3,35.0,183823.0,False,6.334,0 days 00:00:06.334000
16115,2023-06-19 11:02:00,Pomplamoose,Shotgun,7081,3AlbodF0tKd4Pzhm2wbZdU,41.0,175932.0,False,7.081,0 days 00:00:07.081000
16116,2023-06-19 11:06:00,Pomplamoose,Rainbow Connection,200571,0c0vb1jBQTxvtGRt9RKZnE,35.0,200571.0,False,200.571,0 days 00:03:20.571000
16117,2023-06-19 11:08:00,Scary Pockets,Sweet Child O' Mine,169343,0qEfiBPPu4bnAVJGcRiPtU,42.0,169343.0,False,169.343,0 days 00:02:49.343000
16118,2023-06-19 11:11:00,Scary Pockets,I Want It That Way,167276,54EXj4PlQKJD5Xx2503jgu,37.0,167276.0,False,167.276,0 days 00:02:47.276000
16119,2023-06-19 11:14:00,Pomplamoose,Happy Together,166000,6ePPSuMmGmcA89JIvYaYs0,23.0,166000.0,False,166.0,0 days 00:02:46
16120,2023-06-19 11:18:00,Pomplamoose,drivers license,230064,5QSLuHuqN9ByRZbORY1lWh,15.0,230064.0,True,230.064,0 days 00:03:50.064000
16121,2023-06-19 11:21:00,Pomplamoose,Bulletproof,188389,5nPhTB9Bi1r4KowBwtVns2,41.0,188389.0,False,188.389,0 days 00:03:08.389000
16122,2023-06-19 11:24:00,Scary Pockets,"Harder, Better, Faster, Stronger",161408,4FS903jCn9gnop6tlTA2aq,36.0,161408.0,False,161.408,0 days 00:02:41.408000
16123,2023-06-19 11:27:00,Pomplamoose,Breakup Mashup,174352,7oIGWbgAbukbtTIdxnlIwd,37.0,174352.0,True,174.352,0 days 00:02:54.352000
16124,2023-06-19 11:39:00,Scary Pockets,I Will Survive,135794,0LzwLyzKsViB56qZOJ7xKg,47.0,184288.0,False,135.794,0 days 00:02:15.794000
16125,2023-06-19 12:13:00,Pomplamoose,Everybody Wants to Rule the World,1722,5ZN5JSMpOGT5K1mxjmgOA6,36.0,198267.0,False,1.722,0 days 00:00:01.722000
16126,2023-06-19 12:18:00,Scary Pockets,Crazy,272899,1iUJ5wJOO7mX0CbEfbwPGn,47.0,163503.0,False,272.899,0 days 00:04:32.899000
16127,2023-06-19 12:19:00,Pomplamoose,Mr. Blue Sky,56963,1DYNw2iUNJC8jE56gu3FRu,31.0,279137.0,False,56.963,0 days 00:00:56.963000
16128,2023-06-19 12:19:00,Scary Pockets,If I Ain’t Got You,1668,2pIVtQtYOsSptesL6eTMms,48.0,174000.0,False,1.668,0 days 00:00:01.668000
16129,2023-06-19 12:22:00,Scary Pockets,Wild World,184273,1lcOlGIVfGB36aeheTC3GN,44.0,184273.0,False,184.273,0 days 00:03:04.273000
16130,2023-06-19 12:32:00,Pomplamoose,Sweet Dreams Seven Nation Army Mashup,38946,4qLaxJOMGv9DyxuayDw60n,44.0,153000.0,False,38.946,0 days 00:00:38.946000
16131,2023-06-19 12:49:00,Magaziine,Flowers / When I Was Your Man Mashup,1661,42lBeCHwd3fzXTPGX7HcOf,37.0,202643.0,False,1.661,0 days 00:00:01.661000
16132,2023-06-19 12:53:00,Pomplamoose,"Harder, Better, Faster, Stronger",248498,1s2LrYFnrFdG2LCtyvwBmv,33.0,248498.0,False,248.498,0 days 00:04:08.498000
16133,2023-06-19 13:04:00,Pomplamoose,Say So,68961,0RyQTFH6hABT79RpSsVJU4,16.0,178220.0,True,68.961,0 days 00:01:08.961000
16134,2023-06-19 15:55:00,Pomplamoose,"Harder, Better, Faster, Stronger",248498,1s2LrYFnrFdG2LCtyvwBmv,33.0,248498.0,False,248.498,0 days 00:04:08.498000
16135,2023-06-19 15:58:00,Pomplamoose,Say So,178220,0RyQTFH6hABT79RpSsVJU4,16.0,178220.0,True,178.22,0 days 00:02:58.220000
16136,2023-06-19 16:02:00,Scary Pockets,Creep,206500,1qxjyEmiKqgcukhqEawmqK,42.0,206500.0,False,206.5,0 days 00:03:26.500000
16137,2023-06-19 16:05:00,Pomplamoose,"Oh, Pretty Woman",188863,4sW92fjvu3GxkwDucZKWzG,49.0,188863.0,False,188.863,0 days 00:03:08.863000
16138,2023-06-19 16:08:00,Scary Pockets,Chandelier,177054,2A61uFpWaimqHBd4qhboPo,35.0,177054.0,False,177.054,0 days 00:02:57.054000
16139,2023-06-19 16:11:00,Pomplamoose,I'm Still Standing,203204,1mM9J9ejFNZ8xk2lbu63oL,28.0,203204.0,False,203.204,0 days 00:03:23.204000
16140,2023-06-19 16:14:00,Pomplamoose,Don't Start Now,166718,2qB78As03e51dgXrmmq4m3,39.0,166718.0,False,166.718,0 days 00:02:46.718000
16141,2023-06-19 16:17:00,Pomplamoose,Shotgun,175932,3AlbodF0tKd4Pzhm2wbZdU,41.0,175932.0,False,175.932,0 days 00:02:55.932000
16142,2023-06-19 16:20:00,Pomplamoose,I Will Survive + This Love Mashup,183823,1lTwiA9jJFH2FAnsEP12I3,35.0,183823.0,False,183.823,0 days 00:03:03.823000
16143,2023-06-19 16:23:00,Pomplamoose,Rainbow Connection,200571,0c0vb1jBQTxvtGRt9RKZnE,35.0,200571.0,False,200.571,0 days 00:03:20.571000
16144,2023-06-19 16:26:00,Scary Pockets,Sweet Child O' Mine,169343,0qEfiBPPu4bnAVJGcRiPtU,42.0,169343.0,False,169.343,0 days 00:02:49.343000
16145,2023-06-19 16:29:00,Scary Pockets,I Want It That Way,167276,54EXj4PlQKJD5Xx2503jgu,37.0,167276.0,False,167.276,0 days 00:02:47.276000
16146,2023-06-19 16:32:00,Pomplamoose,Happy Together,166000,6ePPSuMmGmcA89JIvYaYs0,23.0,166000.0,False,166.0,0 days 00:02:46
16147,2023-06-19 16:36:00,Pomplamoose,drivers license,230064,5QSLuHuqN9ByRZbORY1lWh,15.0,230064.0,True,230.064,0 days 00:03:50.064000
16148,2023-06-19 16:40:00,Pomplamoose,Bulletproof,244569,5nPhTB9Bi1r4KowBwtVns2,41.0,188389.0,False,244.569,0 days 00:04:04.569000
16149,2023-06-19 16:42:00,Scary Pockets,"Harder, Better, Faster, Stronger",161408,4FS903jCn9gnop6tlTA2aq,36.0,161408.0,False,161.408,0 days 00:02:41.408000
16150,2023-06-19 16:45:00,Pomplamoose,Breakup Mashup,174352,7oIGWbgAbukbtTIdxnlIwd,37.0,174352.0,True,174.352,0 days 00:02:54.352000
16151,2023-06-19 16:48:00,Scary Pockets,I Will Survive,184288,0LzwLyzKsViB56qZOJ7xKg,47.0,184288.0,False,184.288,0 days 00:03:04.288000
16152,2023-06-19 16:52:00,Pomplamoose,Everybody Wants to Rule the World,198267,5ZN5JSMpOGT5K1mxjmgOA6,36.0,198267.0,False,198.267,0 days 00:03:18.267000
16153,2023-06-19 16:54:00,Scary Pockets,Crazy,163503,1iUJ5wJOO7mX0CbEfbwPGn,47.0,163503.0,False,163.503,0 days 00:02:43.503000
16154,2023-06-19 17:06:00,Pomplamoose,Mr. Blue Sky,113333,1DYNw2iUNJC8jE56gu3FRu,31.0,279137.0,False,113.333,0 days 00:01:53.333000
16155,2023-06-19 17:46:00,Scary Pockets,If I Ain’t Got You,2195,2pIVtQtYOsSptesL6eTMms,48.0,174000.0,False,2.195,0 days 00:00:02.195000
16156,2023-06-19 17:47:00,Tessa Violet,Words Ain't Enough,1505,6BSDpXlm2gtorEzoH4RNHw,41.0,124365.0,False,1.505,0 days 00:00:01.505000
16157,2023-06-19 17:47:00,Clairy Browne & The Bangin' Rackettes,I'll Be Fine,1026,3tOiJC5J7IjYkPcedfE0At,41.0,189693.0,False,1.026,0 days 00:00:01.026000
16158,2023-06-19 17:50:00,Clairy Browne & The Bangin' Rackettes,I'll Be Fine,189693,3tOiJC5J7IjYkPcedfE0At,41.0,189693.0,False,189.693,0 days 00:03:09.693000
16159,2023-06-19 17:53:00,Pomplamoose,Rainbow Connection,200571,0c0vb1jBQTxvtGRt9RKZnE,35.0,200571.0,False,200.571,0 days 00:03:20.571000
16160,2023-06-19 17:56:00,Cavetown,Homesick,146836,47lnA8O543DKCd0BGmCrp7,46.0,146836.0,False,146.836,0 days 00:02:26.836000
16161,2023-06-19 18:00:00,Peach Face,Grilled Cheese,271666,6jJm5ar849nIzCIcM403ok,39.0,271666.0,False,271.666,0 days 00:04:31.666000
16162,2023-06-19 18:05:00,Hugh Grant,Way Back Into Love,277853,7JA1UOFeaHRfQrFsqvROM5,42.0,277853.0,False,277.853,0 days 00:04:37.853000
16163,2023-06-19 18:08:00,Lauren Aquilina,Tobacco In My Sheets,201653,4p6IFaIofYYRHrJlLq8MyY,27.0,201653.0,False,201.653,0 days 00:03:21.653000
16164,2023-06-19 18:11:00,Tessa Violet,Kitchen Song,155080,1OYA4DbZ6IOtSVuKb0VFVQ,37.0,155080.0,False,155.08,0 days 00:02:35.080000
16165,2023-06-19 18:17:00,Lawrence,Don't Lose Sight (Acoustic),406186,5DGgATX8r6d53OU6eT0Dzt,41.0,406186.0,True,406.186,0 days 00:06:46.186000
16166,2023-06-19 18:19:00,Tessa Violet,Words Ain't Enough,124365,6BSDpXlm2gtorEzoH4RNHw,41.0,124365.0,False,124.365,0 days 00:02:04.365000
16167,2023-06-19 18:22:00,Laufey,Love Flew Away,147346,5Uro6tis4oexrT4Po1q71H,63.0,147346.0,False,147.346,0 days 00:02:27.346000
16168,2023-06-19 18:25:00,dodie,Human,202721,7o8vTKpUe6GvlssjGhZk7d,49.0,202721.0,False,202.721,0 days 00:03:22.721000
16169,2023-06-19 18:29:00,dodie,No Big Deal (I Love You),195081,71kcVvSxf0QVp2uto4EsHn,43.0,195081.0,False,195.081,0 days 00:03:15.081000
16170,2023-06-19 18:32:00,dodie,Lonely Bones,184532,5HFzAeZkaTDBhlaqwcRmeL,47.0,184532.0,False,184.532,0 days 00:03:04.532000
16171,2023-06-19 18:35:00,dodie,Got Weird,202435,5z1KeOpL9n1b3iFAJk91iu,49.0,202435.0,True,202.435,0 days 00:03:22.435000
16172,2023-06-19 18:38:00,dodie,Hot Mess,174558,5V93DZxOOLqTT5zF8uWOm2,45.0,174558.0,True,174.558,0 days 00:02:54.558000
16173,2023-06-19 18:41:00,Baby Queen,I'm A Mess,181933,1V0aBBaYY5oSsatLMtre9y,32.0,181933.0,True,181.933,0 days 00:03:01.933000
16174,2023-06-19 18:44:00,Tessa Violet,Interlude III,169723,2gKFOjYqtJpSsIXdRxZQfH,34.0,169723.0,True,169.723,0 days 00:02:49.723000
16175,2023-06-19 18:47:00,Greta Isaac,Pessimist,192026,0IkBQt9vSLLwoX0knkusSl,21.0,192026.0,False,192.026,0 days 00:03:12.026000
16176,2023-06-19 18:51:00,Bishop Briggs,The Way I Do - Acoustic,233053,5R48ngK8BagoCaaxA7OLzS,25.0,233053.0,False,233.053,0 days 00:03:53.053000
16177,2023-06-19 18:54:00,Tessa Violet,Bored,183380,0H2aPW6EdKHfOZ9AzVnod4,42.0,183380.0,False,183.38,0 days 00:03:03.380000
16178,2023-06-19 18:58:00,Sarah Kinsley,Hills Of Fire,233885,4CGA5ET2hXeCfzWsMe0I5l,37.0,233885.0,False,233.885,0 days 00:03:53.885000
16179,2023-06-19 19:00:00,Leith Ross,I'd Have to Think About It,150141,50lUr1G0TYol01m2RlqPzZ,59.0,150141.0,False,150.141,0 days 00:02:30.141000
16180,2023-06-19 19:05:00,Ezra Williams,My Own Person,264873,7nMlhFSw9VphHNEgUec9uy,55.0,264873.0,False,264.873,0 days 00:04:24.873000
16181,2023-06-19 19:09:00,Orla Gartland,Madison (orla & friends version),228618,73ldtXyp1E5sHdSlSuV3Pq,28.0,228618.0,False,228.618,0 days 00:03:48.618000
16182,2023-06-19 19:12:00,Bishop Briggs,SOMEONE ELSE,211426,1CYdm33W4P71qdXWAZdrre,39.0,211426.0,False,211.426,0 days 00:03:31.426000
16183,2023-06-19 19:16:00,mxmtoon,fever dream,196480,4UCSbPweLRQNfkr5MCRooZ,58.0,196480.0,False,196.48,0 days 00:03:16.480000
16184,2023-06-19 19:20:00,dodie,Sick of Losing Soulmates,267377,4hjbxjZpJ8H6qRCzDOGI0M,53.0,267377.0,True,267.377,0 days 00:04:27.377000
16185,2023-06-19 19:23:00,dodie,Would You Be So Kind,180952,3ZiuxcBeRanTjfHzVBuuQe,60.0,180952.0,False,180.952,0 days 00:03:00.952000
16186,2023-06-19 19:27:00,Orla Gartland,Why Am I Like This?,212713,1VaB7rOe1mK60C2M9dUl2Y,60.0,212713.0,False,212.713,0 days 00:03:32.713000
16187,2023-06-19 19:30:00,Orla Gartland,Zombie!,177090,6sDeF4lLQHWfGOqBzV3whw,40.0,177090.0,False,177.09,0 days 00:02:57.090000
16188,2023-06-19 19:33:00,Orla Gartland,Figure It Out - Acoustic,235275,6V0A3jkb9ntudO0kmcJ1xd,61.0,183602.0,False,235.275,0 days 00:03:55.275000
16189,2023-06-19 19:36:00,Orla Gartland,oh GOD,167939,6b7P9ZrNbF7WNczuIJqJL1,43.0,166413.0,False,167.939,0 days 00:02:47.939000
16190,2023-06-19 19:39:00,Orla Gartland,New Friends,179439,35qRwSUu7Z5bvqTE7iGyxi,26.0,178000.0,False,179.439,0 days 00:02:59.439000
16191,2023-06-19 19:43:00,Orla Gartland,I Go Crazy - Acoustic,203553,6fmNznIaU7dhIGXVtou157,32.0,203553.0,False,203.553,0 days 00:03:23.553000
16192,2023-06-19 19:46:00,Orla Gartland,Inevitable,211178,2rHEY6rgsPyoXWa6dMDrzR,25.0,211178.0,False,211.178,0 days 00:03:31.178000
16193,2023-06-19 19:50:00,Orla Gartland,Madison,224638,3GNnTQVqE4zUSECYzHXq0b,41.0,224638.0,True,224.638,0 days 00:03:44.638000
16194,2023-06-19 19:54:00,Lorde,Green Light,234652,6ie2Bw3xLj2JcGowOlcMhb,73.0,234652.0,False,234.652,0 days 00:03:54.652000
16195,2023-06-19 19:57:00,Orla Gartland,Overthinking (Demo),201106,2FejHWlKvqILxymiFEL6n5,24.0,201106.0,False,201.106,0 days 00:03:21.106000
16196,2023-06-19 20:01:00,Orla Gartland,More Like You - Piano Version,200224,64dZzOERFpgQBIqBkOpvQr,22.0,200224.0,False,200.224,0 days 00:03:20.224000
16197,2023-06-19 20:03:00,Wasia Project,why don't u love me? - re-recorded,159010,4E7gBwAIuKqyd16eHwY1gF,49.0,216612.0,False,159.01,0 days 00:02:39.010000
16198,2023-06-19 20:07:00,dodie,She,213611,45h4w81P5iJJTSeR0jJUQ8,63.0,213611.0,False,213.611,0 days 00:03:33.611000
16199,2023-06-19 20:10:00,Orla Gartland,Pretending,215694,1XFxLlYuWdebo6hgczaVDu,37.0,215694.0,True,215.694,0 days 00:03:35.694000
16200,2023-06-19 20:14:00,Orla Gartland,Did It To Myself,196939,7GxyVndw3cC5Pw27dw8AQM,38.0,196939.0,True,196.939,0 days 00:03:16.939000
16201,2023-06-19 20:17:00,Orla Gartland,I Go Crazy,214574,2Rj9HWaNkUsxdjM2khuqNd,44.0,214574.0,False,214.574,0 days 00:03:34.574000
16202,2023-06-19 20:21:00,Orla Gartland,Heavy,244946,7y7Wd6SDy39DHRfRU20GNU,33.0,244946.0,False,244.946,0 days 00:04:04.946000
16203,2023-06-19 20:25:00,Orla Gartland,Codependency,191881,0o2BJHj9wQTCb5UfY7R7jl,45.0,191881.0,True,191.881,0 days 00:03:11.881000
16204,2023-06-19 20:28:00,Orla Gartland,"You're Not Special, Babe",203263,0GaVSVifeBSwnNTNordPGC,46.0,203263.0,True,203.263,0 days 00:03:23.263000
16205,2023-06-19 20:32:00,Orla Gartland,More Like You,220208,2cKHnVTfjxDaDYnMUyhZwU,49.0,220208.0,False,220.208,0 days 00:03:40.208000
16206,2023-06-19 20:36:00,Wasia Project,impossible,269500,6FDzlEOK29XWew1qfnGhaU,54.0,269500.0,False,269.5,0 days 00:04:29.500000
16207,2023-06-19 20:40:00,Wasia Project,U Deserve,218383,6WrV6G0sfh86sZVwSLGUh3,46.0,218383.0,False,218.383,0 days 00:03:38.383000
16208,2023-06-19 20:41:00,Wasia Project,how can i pretend? - Demo,84624,4TKxkBv9vy8MgvHUUFVbH0,52.0,84624.0,False,84.624,0 days 00:01:24.624000
16209,2023-06-19 20:45:00,Wasia Project,why don't u love me? - re-recorded,216612,4E7gBwAIuKqyd16eHwY1gF,49.0,216612.0,False,216.612,0 days 00:03:36.612000
16210,2023-06-19 20:48:00,Wasia Project,Misfit Biscuit,197532,1oMXwwZDsuGyWniSRc9lI3,49.0,197532.0,False,197.532,0 days 00:03:17.532000
16211,2023-06-19 20:50:00,Lauran Hibberd,Bang Bang Bang,142490,62Tbkc4dhrraGN9tWrlssr,46.0,142490.0,False,142.49,0 days 00:02:22.490000
16212,2023-06-19 20:51:00,Adiescar Chase,Encore,57360,1QASQkmXvZaFCTVaRVQVqq,40.0,57360.0,False,57.36,0 days 00:00:57.360000
16213,2023-06-19 20:54:00,Adiescar Chase,Kiss,125080,7b7erRIo4wh1wd2ua0jO7O,41.0,125080.0,False,125.08,0 days 00:02:05.080000
16214,2023-06-19 20:58:00,Rex Orange County,Best Friend,262231,3rPtS4nfpy7PsARctAWpzd,76.0,262231.0,True,262.231,0 days 00:04:22.231000
16215,2023-06-19 20:59:00,Adiescar Chase,Déjà Vu,57120,5vaQ0fdW1o39wGP43osjJO,38.0,57120.0,False,57.12,0 days 00:00:57.120000
16216,2023-06-19 21:03:00,Montaigne,Because I Love You,217618,6PLazKHpb8YMtGh1J2C5qe,44.0,217626.0,False,217.618,0 days 00:03:37.618000
16217,2023-06-19 21:03:00,The 1975,Be My Mistake,8408,18UsAG7SfOQ5sxJEdjAMH0,70.0,256687.0,False,8.408,0 days 00:00:08.408000
16218,2023-06-19 21:06:00,Clairy Browne & The Bangin' Rackettes,I'll Be Fine,189693,3tOiJC5J7IjYkPcedfE0At,41.0,189693.0,False,189.693,0 days 00:03:09.693000
16219,2023-06-19 21:09:00,Fitz and The Tantrums,123456,184641,5O3nMjk8xL7n4TIh0tym4i,46.0,184641.0,False,184.641,0 days 00:03:04.641000
16220,2023-06-19 21:12:00,Lights Follow,If This Is What Love Is,189397,6QX4RyfXKybe2j7MQAv92Y,19.0,189397.0,False,189.397,0 days 00:03:09.397000
16221,2023-06-19 21:15:00,Kurt Hugo Schneider,Maps,198500,0ndFxZtzMOKnfub4w6Ehzd,36.0,198500.0,False,198.5,0 days 00:03:18.500000
16222,2023-06-19 21:18:00,girli,More Than a Friend,175693,5TIyFlLF0EfYOUZH1TYxBq,64.0,175693.0,True,175.693,0 days 00:02:55.693000
16223,2023-06-19 21:22:00,The Chainsmokers,Something Just Like This,247626,6RUKPb4LETWmmr3iAEQktW,86.0,247160.0,False,247.626,0 days 00:04:07.626000
16224,2023-06-19 21:26:00,Lenka,The Show,235693,1mHoqHeQClLBp5UO3TbUac,57.0,235693.0,False,235.693,0 days 00:03:55.693000
16225,2023-06-19 21:29:00,The Hit Crew,Do-re-mi (Doe A Deer),133893,3pABdSnKToqCesXpfIiPvA,9.0,133893.0,False,133.893,0 days 00:02:13.893000
16226,2023-06-19 21:34:00,supercell,君の知らない物語,339573,434YBNY61Y9sqBSp7OINBa,57.0,339573.0,False,339.573,0 days 00:05:39.573000
16227,2023-06-19 21:35:00,Jon Brion,"Showtime - From ""Eternal Sunshine of the Spotless Mind""/Score",25895,3dHzaEV80wc0b6c6WDX7Hh,23.0,55640.0,False,25.895,0 days 00:00:25.895000
16228,2023-06-19 21:39:00,ASHA,If You Love Me,253875,2bYvBZziiKqqEjhZqzjMrN,4.0,253875.0,False,253.875,0 days 00:04:13.875000
16229,2023-06-19 21:43:00,Anna Yvette,Summer Never Ends,231225,1gq9qnaH00DCSbAsRu49NX,29.0,231225.0,False,231.225,0 days 00:03:51.225000
