track_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,uri,track_href,analysis_url,duration_ms,time_signature,duration_ms_dt,trackName,artistName,total_played_duration,total_played_count
2lz9pdjqQy6mVT2OekH9fT,0.487,0.327,8,-12.076,1,0.0306,0.702,0.00395,0.107,0.213,142.412,spotify:track:2lz9pdjqQy6mVT2OekH9fT,https://api.spotify.com/v1/tracks/2lz9pdjqQy6mVT2OekH9fT,https://api.spotify.com/v1/audio-analysis/2lz9pdjqQy6mVT2OekH9fT,269053,4,0 days 00:04:29.053000,I Used To Hate My Body But Now I Just Hate You,Fenne Lily,0 days 00:04:29.053000,1
3tOiJC5J7IjYkPcedfE0At,0.275,0.818,10,-4.842,1,0.0602,0.321,5.72e-06,0.139,0.511,190.362,spotify:track:3tOiJC5J7IjYkPcedfE0At,https://api.spotify.com/v1/tracks/3tOiJC5J7IjYkPcedfE0At,https://api.spotify.com/v1/audio-analysis/3tOiJC5J7IjYkPcedfE0At,189693,4,0 days 00:03:09.693000,I'll Be Fine,Clairy Browne & The Bangin' Rackettes,0 days 05:45:27.242000,124
168lXfnMo7NZtAr8fUoy78,0.497,0.356,10,-14.622,1,0.0419,0.943,0.56,0.197,0.268,160.074,spotify:track:168lXfnMo7NZtAr8fUoy78,https://api.spotify.com/v1/tracks/168lXfnMo7NZtAr8fUoy78,https://api.spotify.com/v1/audio-analysis/168lXfnMo7NZtAr8fUoy78,203613,4,0 days 00:03:23.613000,Cup of Tea,Wes Reeve,0 days 00:00:00,1
6b5dNrqtGAGUNaxs9dxsMv,0.715,0.805,5,-4.581,0,0.042,0.364,2.84e-05,0.0743,0.335,127.958,spotify:track:6b5dNrqtGAGUNaxs9dxsMv,https://api.spotify.com/v1/tracks/6b5dNrqtGAGUNaxs9dxsMv,https://api.spotify.com/v1/audio-analysis/6b5dNrqtGAGUNaxs9dxsMv,206719,4,0 days 00:03:26.719000,Pumped Up Kid A Mashup: Pumped Up Kicks / Everything in Its Right Place,Pomplamoose,0 days 00:00:16.127000,1
5nPhTB9Bi1r4KowBwtVns2,0.774,0.795,5,-4.077,0,0.191,0.289,1.06e-05,0.132,0.679,117.91,spotify:track:5nPhTB9Bi1r4KowBwtVns2,https://api.spotify.com/v1/tracks/5nPhTB9Bi1r4KowBwtVns2,https://api.spotify.com/v1/audio-analysis/5nPhTB9Bi1r4KowBwtVns2,188390,4,0 days 00:03:08.390000,Bulletproof,Pomplamoose,0 days 11:22:51.301000,237
0yAuMnPTRBkLEJk4cGKYYi,0.728,0.662,8,-5.466,1,0.116,0.25,0.000178,0.0684,0.792,120.094,spotify:track:0yAuMnPTRBkLEJk4cGKYYi,https://api.spotify.com/v1/tracks/0yAuMnPTRBkLEJk4cGKYYi,https://api.spotify.com/v1/audio-analysis/0yAuMnPTRBkLEJk4cGKYYi,160602,4,0 days 00:02:40.602000,Can't Stop Feeling Billie Jean's Face,Pomplamoose,0 days 00:00:02.827000,1
6dJBj3nKeV8wlscfd9lBYe,0.792,0.858,1,-4.68,0,0.168,0.239,4.19e-05,0.474,0.438,147.922,spotify:track:6dJBj3nKeV8wlscfd9lBYe,https://api.spotify.com/v1/tracks/6dJBj3nKeV8wlscfd9lBYe,https://api.spotify.com/v1/audio-analysis/6dJBj3nKeV8wlscfd9lBYe,205101,4,0 days 00:03:25.101000,Be Better At Listening,Pomplamoose,0 days 00:00:02.252000,1
1DYNw2iUNJC8jE56gu3FRu,0.432,0.628,10,-5.963,0,0.0333,0.147,0.0,0.119,0.851,91.029,spotify:track:1DYNw2iUNJC8jE56gu3FRu,https://api.spotify.com/v1/tracks/1DYNw2iUNJC8jE56gu3FRu,https://api.spotify.com/v1/audio-analysis/1DYNw2iUNJC8jE56gu3FRu,279137,4,0 days 00:04:39.137000,Mr. Blue Sky,Pomplamoose,0 days 14:15:14.351000,227
2nEDSDblQJtRcAKeyOmJyn,0.613,0.65,6,-6.487,1,0.0323,0.0738,3.05e-05,0.684,0.53,137.997,spotify:track:2nEDSDblQJtRcAKeyOmJyn,https://api.spotify.com/v1/tracks/2nEDSDblQJtRcAKeyOmJyn,https://api.spotify.com/v1/audio-analysis/2nEDSDblQJtRcAKeyOmJyn,195217,4,0 days 00:03:15.217000,Old Town Road Pony Mashup,Pomplamoose,0 days 00:00:02.265000,1
1s2LrYFnrFdG2LCtyvwBmv,0.814,0.705,4,-7.311,1,0.0302,0.0744,0.00397,0.0988,0.961,115.032,spotify:track:1s2LrYFnrFdG2LCtyvwBmv,https://api.spotify.com/v1/tracks/1s2LrYFnrFdG2LCtyvwBmv,https://api.spotify.com/v1/audio-analysis/1s2LrYFnrFdG2LCtyvwBmv,248499,4,0 days 00:04:08.499000,"Harder, Better, Faster, Stronger",Pomplamoose,0 days 14:38:10.517000,246
0LzwLyzKsViB56qZOJ7xKg,0.821,0.519,5,-9.853,1,0.355,0.247,2.13e-06,0.194,0.807,107.632,spotify:track:0LzwLyzKsViB56qZOJ7xKg,https://api.spotify.com/v1/tracks/0LzwLyzKsViB56qZOJ7xKg,https://api.spotify.com/v1/audio-analysis/0LzwLyzKsViB56qZOJ7xKg,184288,4,0 days 00:03:04.288000,I Will Survive,Scary Pockets,0 days 10:11:00.962000,225
4qLaxJOMGv9DyxuayDw60n,0.705,0.68,8,-5.55,1,0.0308,0.0116,0.000102,0.0708,0.779,119.969,spotify:track:4qLaxJOMGv9DyxuayDw60n,https://api.spotify.com/v1/tracks/4qLaxJOMGv9DyxuayDw60n,https://api.spotify.com/v1/audio-analysis/4qLaxJOMGv9DyxuayDw60n,153000,4,0 days 00:02:33,Sweet Dreams Seven Nation Army Mashup,Pomplamoose,0 days 08:38:30.625000,228
1qxjyEmiKqgcukhqEawmqK,0.625,0.667,3,-4.629,1,0.047,0.47,2.77e-06,0.0756,0.498,103.271,spotify:track:1qxjyEmiKqgcukhqEawmqK,https://api.spotify.com/v1/tracks/1qxjyEmiKqgcukhqEawmqK,https://api.spotify.com/v1/audio-analysis/1qxjyEmiKqgcukhqEawmqK,206500,4,0 days 00:03:26.500000,Creep,Scary Pockets,0 days 10:32:26.403000,211
1SveOKrBFiyneSj3Pd5Sup,0.696,0.737,11,-7.309,0,0.167,0.423,0.000108,0.121,0.677,91.18,spotify:track:1SveOKrBFiyneSj3Pd5Sup,https://api.spotify.com/v1/tracks/1SveOKrBFiyneSj3Pd5Sup,https://api.spotify.com/v1/audio-analysis/1SveOKrBFiyneSj3Pd5Sup,189845,4,0 days 00:03:09.845000,Stayin' Alive,Scary Pockets,0 days 00:00:01.180000,1
2pIVtQtYOsSptesL6eTMms,0.733,0.752,0,-3.825,1,0.143,0.508,0.0,0.0701,0.848,87.6,spotify:track:2pIVtQtYOsSptesL6eTMms,https://api.spotify.com/v1/tracks/2pIVtQtYOsSptesL6eTMms,https://api.spotify.com/v1/audio-analysis/2pIVtQtYOsSptesL6eTMms,174000,4,0 days 00:02:54,If I Ain’t Got You,Scary Pockets,0 days 08:25:01.064000,209
1lTwiA9jJFH2FAnsEP12I3,0.682,0.64,6,-6.619,1,0.0461,0.00114,2.41e-05,0.294,0.776,103.978,spotify:track:1lTwiA9jJFH2FAnsEP12I3,https://api.spotify.com/v1/tracks/1lTwiA9jJFH2FAnsEP12I3,https://api.spotify.com/v1/audio-analysis/1lTwiA9jJFH2FAnsEP12I3,183823,4,0 days 00:03:03.823000,I Will Survive + This Love Mashup,Pomplamoose,0 days 10:05:46.015000,237
0qEfiBPPu4bnAVJGcRiPtU,0.709,0.853,1,-9.024,1,0.0494,0.0993,0.000427,0.0797,0.908,138.38,spotify:track:0qEfiBPPu4bnAVJGcRiPtU,https://api.spotify.com/v1/tracks/0qEfiBPPu4bnAVJGcRiPtU,https://api.spotify.com/v1/audio-analysis/0qEfiBPPu4bnAVJGcRiPtU,169343,4,0 days 00:02:49.343000,Sweet Child O' Mine,Scary Pockets,0 days 07:54:25.436000,205
1OytgrjpKNnFaQu1Te54nO,0.792,0.316,5,-8.107,0,0.0685,0.332,2.58e-05,0.151,0.772,102.863,spotify:track:1OytgrjpKNnFaQu1Te54nO,https://api.spotify.com/v1/tracks/1OytgrjpKNnFaQu1Te54nO,https://api.spotify.com/v1/audio-analysis/1OytgrjpKNnFaQu1Te54nO,167500,4,0 days 00:02:47.500000,Just the Way You Are,Scary Pockets,0 days 00:01:05.854000,3
0WBToX2AZkPF6Z82D1gsU7,0.753,0.487,0,-9.772,1,0.115,0.0242,7.09e-05,0.276,0.879,134.476,spotify:track:0WBToX2AZkPF6Z82D1gsU7,https://api.spotify.com/v1/tracks/0WBToX2AZkPF6Z82D1gsU7,https://api.spotify.com/v1/audio-analysis/0WBToX2AZkPF6Z82D1gsU7,244619,4,0 days 00:04:04.619000,Viva la Vida,Scary Pockets,0 days 00:09:02.535000,5
4FS903jCn9gnop6tlTA2aq,0.715,0.456,1,-6.82,0,0.0927,0.424,9.67e-06,0.0605,0.877,96.951,spotify:track:4FS903jCn9gnop6tlTA2aq,https://api.spotify.com/v1/tracks/4FS903jCn9gnop6tlTA2aq,https://api.spotify.com/v1/audio-analysis/4FS903jCn9gnop6tlTA2aq,161408,4,0 days 00:02:41.408000,"Harder, Better, Faster, Stronger",Scary Pockets,0 days 06:56:19.547000,194
3w56oeiM8fqEarF83R50wX,0.66,0.668,0,-7.812,1,0.0348,0.147,0.113,0.361,0.848,93.122,spotify:track:3w56oeiM8fqEarF83R50wX,https://api.spotify.com/v1/tracks/3w56oeiM8fqEarF83R50wX,https://api.spotify.com/v1/audio-analysis/3w56oeiM8fqEarF83R50wX,182750,4,0 days 00:03:02.750000,Kiss Me,Scary Pockets,0 days 00:00:00.625000,1
54EXj4PlQKJD5Xx2503jgu,0.718,0.891,6,-4.329,0,0.0573,0.0348,2.44e-06,0.434,0.817,118.962,spotify:track:54EXj4PlQKJD5Xx2503jgu,https://api.spotify.com/v1/tracks/54EXj4PlQKJD5Xx2503jgu,https://api.spotify.com/v1/audio-analysis/54EXj4PlQKJD5Xx2503jgu,167277,4,0 days 00:02:47.277000,I Want It That Way,Scary Pockets,0 days 08:12:32.045000,194
2A61uFpWaimqHBd4qhboPo,0.565,0.631,7,-7.062,1,0.0964,0.0404,0.0,0.704,0.805,105.214,spotify:track:2A61uFpWaimqHBd4qhboPo,https://api.spotify.com/v1/tracks/2A61uFpWaimqHBd4qhboPo,https://api.spotify.com/v1/audio-analysis/2A61uFpWaimqHBd4qhboPo,177055,4,0 days 00:02:57.055000,Chandelier,Scary Pockets,0 days 07:25:34.422000,178
4WkcqpMX3f697pJqwRYbAQ,0.567,0.193,8,-11.824,1,0.0403,0.909,0.0,0.217,0.454,149.702,spotify:track:4WkcqpMX3f697pJqwRYbAQ,https://api.spotify.com/v1/tracks/4WkcqpMX3f697pJqwRYbAQ,https://api.spotify.com/v1/audio-analysis/4WkcqpMX3f697pJqwRYbAQ,163360,4,0 days 00:02:43.360000,Colours Of You - Nick And Charlie Version,Baby Queen,0 days 00:00:03.347000,1
4DambPeZPE1blOKXUgAPkc,0.386,0.803,4,-5.14,1,0.0516,0.00502,0.0,0.212,0.543,152.128,spotify:track:4DambPeZPE1blOKXUgAPkc,https://api.spotify.com/v1/tracks/4DambPeZPE1blOKXUgAPkc,https://api.spotify.com/v1/audio-analysis/4DambPeZPE1blOKXUgAPkc,133267,4,0 days 00:02:13.267000,Lovesick,Peace,0 days 00:02:13.266000,1
3K94Fd5ZQkPCW8wV6oyk22,0.604,0.789,5,-6.259,1,0.0273,0.0011,0.828,0.368,0.348,122.032,spotify:track:3K94Fd5ZQkPCW8wV6oyk22,https://api.spotify.com/v1/tracks/3K94Fd5ZQkPCW8wV6oyk22,https://api.spotify.com/v1/audio-analysis/3K94Fd5ZQkPCW8wV6oyk22,275227,4,0 days 00:04:35.227000,Don’t Delete The Kisses,Wolf Alice,0 days 00:02:57.234000,1
1mM9J9ejFNZ8xk2lbu63oL,0.573,0.797,10,-5.965,0,0.0343,0.00323,0.00176,0.0694,0.801,175.954,spotify:track:1mM9J9ejFNZ8xk2lbu63oL,https://api.spotify.com/v1/tracks/1mM9J9ejFNZ8xk2lbu63oL,https://api.spotify.com/v1/audio-analysis/1mM9J9ejFNZ8xk2lbu63oL,203204,4,0 days 00:03:23.204000,I'm Still Standing,Pomplamoose,0 days 10:27:58.735000,195
1lcOlGIVfGB36aeheTC3GN,0.758,0.466,8,-9.257,1,0.0961,0.123,0.0,0.383,0.643,74.673,spotify:track:1lcOlGIVfGB36aeheTC3GN,https://api.spotify.com/v1/tracks/1lcOlGIVfGB36aeheTC3GN,https://api.spotify.com/v1/audio-analysis/1lcOlGIVfGB36aeheTC3GN,184274,4,0 days 00:03:04.274000,Wild World,Scary Pockets,0 days 08:40:17.389000,177
6ePPSuMmGmcA89JIvYaYs0,0.753,0.652,7,-6.141,1,0.0281,0.0874,0.0018,0.0502,0.563,119.983,spotify:track:6ePPSuMmGmcA89JIvYaYs0,https://api.spotify.com/v1/tracks/6ePPSuMmGmcA89JIvYaYs0,https://api.spotify.com/v1/audio-analysis/6ePPSuMmGmcA89JIvYaYs0,166000,4,0 days 00:02:46,Happy Together,Pomplamoose,0 days 06:57:54.200000,164
1ND2xWdfurvzMn4867a3Wj,0.676,0.655,5,-10.759,0,0.145,0.265,1.08e-05,0.352,0.83,118.153,spotify:track:1ND2xWdfurvzMn4867a3Wj,https://api.spotify.com/v1/tracks/1ND2xWdfurvzMn4867a3Wj,https://api.spotify.com/v1/audio-analysis/1ND2xWdfurvzMn4867a3Wj,221925,4,0 days 00:03:41.925000,Firework,Scary Pockets,0 days 00:00:02.770000,1
3vhP7JXfeVduTm1ASbxMEU,0.705,0.523,7,-9.026,1,0.0755,0.167,0.0,0.322,0.599,74.365,spotify:track:3vhP7JXfeVduTm1ASbxMEU,https://api.spotify.com/v1/tracks/3vhP7JXfeVduTm1ASbxMEU,https://api.spotify.com/v1/audio-analysis/3vhP7JXfeVduTm1ASbxMEU,186178,4,0 days 00:03:06.178000,Always Something There to Remind Me,Scary Pockets,0 days 00:00:01.840000,1
1iUJ5wJOO7mX0CbEfbwPGn,0.759,0.411,0,-9.872,0,0.0803,0.142,6.6e-05,0.225,0.75,97.486,spotify:track:1iUJ5wJOO7mX0CbEfbwPGn,https://api.spotify.com/v1/tracks/1iUJ5wJOO7mX0CbEfbwPGn,https://api.spotify.com/v1/audio-analysis/1iUJ5wJOO7mX0CbEfbwPGn,163503,4,0 days 00:02:43.503000,Crazy,Scary Pockets,0 days 03:45:43.464000,87
03qlNqEjdq7RpYyHFVlujn,0.766,0.479,1,-11.679,1,0.0472,0.0411,2.82e-05,0.344,0.66,91.483,spotify:track:03qlNqEjdq7RpYyHFVlujn,https://api.spotify.com/v1/tracks/03qlNqEjdq7RpYyHFVlujn,https://api.spotify.com/v1/audio-analysis/03qlNqEjdq7RpYyHFVlujn,228235,4,0 days 00:03:48.235000,Stand By Me,Scary Pockets,0 days 00:00:02.330000,1
3TvwJDgo0zZgXLhLmgr8bD,0.724,0.337,1,-12.839,0,0.106,0.702,0.000279,0.117,0.856,147.002,spotify:track:3TvwJDgo0zZgXLhLmgr8bD,https://api.spotify.com/v1/tracks/3TvwJDgo0zZgXLhLmgr8bD,https://api.spotify.com/v1/audio-analysis/3TvwJDgo0zZgXLhLmgr8bD,201027,4,0 days 00:03:21.027000,Don't Worry Be Happy,Scary Pockets,0 days 00:00:22.750000,1
5QSLuHuqN9ByRZbORY1lWh,0.691,0.406,3,-8.977,1,0.0742,0.376,0.0,0.126,0.25,143.898,spotify:track:5QSLuHuqN9ByRZbORY1lWh,https://api.spotify.com/v1/tracks/5QSLuHuqN9ByRZbORY1lWh,https://api.spotify.com/v1/audio-analysis/5QSLuHuqN9ByRZbORY1lWh,230064,4,0 days 00:03:50.064000,drivers license,Pomplamoose,0 days 10:03:04.235000,168
0RyQTFH6hABT79RpSsVJU4,0.826,0.553,7,-9.085,1,0.0528,0.0285,3.1e-05,0.515,0.709,110.01,spotify:track:0RyQTFH6hABT79RpSsVJU4,https://api.spotify.com/v1/tracks/0RyQTFH6hABT79RpSsVJU4,https://api.spotify.com/v1/audio-analysis/0RyQTFH6hABT79RpSsVJU4,178221,4,0 days 00:02:58.221000,Say So,Pomplamoose,0 days 13:14:52.165000,279
4sW92fjvu3GxkwDucZKWzG,0.771,0.379,11,-8.978,0,0.0406,0.49,0.000537,0.0681,0.719,115.91,spotify:track:4sW92fjvu3GxkwDucZKWzG,https://api.spotify.com/v1/tracks/4sW92fjvu3GxkwDucZKWzG,https://api.spotify.com/v1/audio-analysis/4sW92fjvu3GxkwDucZKWzG,188864,4,0 days 00:03:08.864000,"Oh, Pretty Woman",Pomplamoose,0 days 08:02:23.894000,164
7K4jqbcjN9yJWGlPgXtyAQ,0.641,0.866,3,-3.539,0,0.119,0.207,0.0,0.0657,0.82,94.599,spotify:track:7K4jqbcjN9yJWGlPgXtyAQ,https://api.spotify.com/v1/tracks/7K4jqbcjN9yJWGlPgXtyAQ,https://api.spotify.com/v1/audio-analysis/7K4jqbcjN9yJWGlPgXtyAQ,172976,4,0 days 00:02:52.976000,Jamirobeegees Mashup: Stayin' Alive / Virtual Insanity,Pomplamoose,0 days 00:05:49.566000,3
5ZN5JSMpOGT5K1mxjmgOA6,0.603,0.605,5,-7.718,1,0.0253,0.0604,0.000192,0.137,0.381,112.042,spotify:track:5ZN5JSMpOGT5K1mxjmgOA6,https://api.spotify.com/v1/tracks/5ZN5JSMpOGT5K1mxjmgOA6,https://api.spotify.com/v1/audio-analysis/5ZN5JSMpOGT5K1mxjmgOA6,198268,4,0 days 00:03:18.268000,Everybody Wants to Rule the World,Pomplamoose,0 days 07:15:24.149000,144
42lBeCHwd3fzXTPGX7HcOf,0.786,0.7,0,-6.123,1,0.0379,0.561,0.0,0.0965,0.933,118.084,spotify:track:42lBeCHwd3fzXTPGX7HcOf,https://api.spotify.com/v1/tracks/42lBeCHwd3fzXTPGX7HcOf,https://api.spotify.com/v1/audio-analysis/42lBeCHwd3fzXTPGX7HcOf,202643,4,0 days 00:03:22.643000,Flowers / When I Was Your Man Mashup,Magaziine,0 days 06:50:27.672000,133
2qB78As03e51dgXrmmq4m3,0.806,0.569,11,-7.408,0,0.0468,0.0453,0.0741,0.198,0.487,117.975,spotify:track:2qB78As03e51dgXrmmq4m3,https://api.spotify.com/v1/tracks/2qB78As03e51dgXrmmq4m3,https://api.spotify.com/v1/audio-analysis/2qB78As03e51dgXrmmq4m3,166719,4,0 days 00:02:46.719000,Don't Start Now,Pomplamoose,0 days 10:10:51.508000,229
2xlV2CuWgpPyE9e0GquKDN,0.436,0.473,1,-7.24,1,0.0307,0.588,4.35e-05,0.103,0.242,108.906,spotify:track:2xlV2CuWgpPyE9e0GquKDN,https://api.spotify.com/v1/tracks/2xlV2CuWgpPyE9e0GquKDN,https://api.spotify.com/v1/audio-analysis/2xlV2CuWgpPyE9e0GquKDN,254013,4,0 days 00:04:14.013000,Someone To Stay,Vancouver Sleep Clinic,0 days 00:08:47.642000,3
7vVfV8GJ9vdzDnzWCWmIBp,0.613,0.735,2,-5.619,1,0.0229,0.271,0.0,0.348,0.785,96.003,spotify:track:7vVfV8GJ9vdzDnzWCWmIBp,https://api.spotify.com/v1/tracks/7vVfV8GJ9vdzDnzWCWmIBp,https://api.spotify.com/v1/audio-analysis/7vVfV8GJ9vdzDnzWCWmIBp,259013,4,0 days 00:04:19.013000,トリセツ,Kana Nishino,0 days 00:19:15.200000,7
5EOoMWIB9iK4ZpcSex9Ec7,0.714,0.937,6,-2.947,1,0.0399,0.206,0.0,0.0731,0.964,124.13,spotify:track:5EOoMWIB9iK4ZpcSex9Ec7,https://api.spotify.com/v1/tracks/5EOoMWIB9iK4ZpcSex9Ec7,https://api.spotify.com/v1/audio-analysis/5EOoMWIB9iK4ZpcSex9Ec7,194147,4,0 days 00:03:14.147000,Old Time Rock & Roll,Bob Seger,0 days 00:16:15.615000,6
6hJVB5crm0kZqOH1ZeTmly,0.506,0.928,9,-5.247,0,0.0721,0.00198,3.72e-06,0.0818,0.313,97.016,spotify:track:6hJVB5crm0kZqOH1ZeTmly,https://api.spotify.com/v1/tracks/6hJVB5crm0kZqOH1ZeTmly,https://api.spotify.com/v1/audio-analysis/6hJVB5crm0kZqOH1ZeTmly,256955,4,0 days 00:04:16.955000,Sentient,Riouth,0 days 00:16:54.560000,3
2ylVfK4pVfeSV4zxieyT2B,0.731,0.662,9,-11.58,0,0.255,0.568,0.00102,0.22,0.432,89.927,spotify:track:2ylVfK4pVfeSV4zxieyT2B,https://api.spotify.com/v1/tracks/2ylVfK4pVfeSV4zxieyT2B,https://api.spotify.com/v1/audio-analysis/2ylVfK4pVfeSV4zxieyT2B,214556,4,0 days 00:03:34.556000,Touch,Shura,0 days 00:07:09.110000,2
4MNR6cOdsjJiUF6BwjKi6L,0.713,0.383,10,-13.842,1,0.0777,0.946,0.789,0.185,0.887,105.982,spotify:track:4MNR6cOdsjJiUF6BwjKi6L,https://api.spotify.com/v1/tracks/4MNR6cOdsjJiUF6BwjKi6L,https://api.spotify.com/v1/audio-analysis/4MNR6cOdsjJiUF6BwjKi6L,243894,4,0 days 00:04:03.894000,オトノナルホウヘ→ (Originally Performed by Goose house 「銀の匙 Silver Spoon」より),オルゴール ミドリ,0 days 00:16:15.572000,4
0Ys4J7iim6STsGeLmFLWIo,0.531,0.487,2,-10.321,0,0.22,0.911,0.00201,0.222,0.749,75.487,spotify:track:0Ys4J7iim6STsGeLmFLWIo,https://api.spotify.com/v1/tracks/0Ys4J7iim6STsGeLmFLWIo,https://api.spotify.com/v1/audio-analysis/0Ys4J7iim6STsGeLmFLWIo,144041,4,0 days 00:02:24.041000,Smile,Nohidea,0 days 00:12:00.223000,6
0N63llGavaESfPRIZkDkvL,0.339,0.932,1,-2.419,0,0.118,0.00583,6.3e-06,0.273,0.486,182.808,spotify:track:0N63llGavaESfPRIZkDkvL,https://api.spotify.com/v1/tracks/0N63llGavaESfPRIZkDkvL,https://api.spotify.com/v1/audio-analysis/0N63llGavaESfPRIZkDkvL,277320,4,0 days 00:04:37.320000,INNOCENCE,Eir Aoi,0 days 00:09:15.538000,3
1wJJt7yIAW7jRudTKteE6Y,0.784,0.747,5,-5.058,1,0.0434,0.00826,0.00126,0.309,0.632,120.798,spotify:track:1wJJt7yIAW7jRudTKteE6Y,https://api.spotify.com/v1/tracks/1wJJt7yIAW7jRudTKteE6Y,https://api.spotify.com/v1/audio-analysis/1wJJt7yIAW7jRudTKteE6Y,226747,4,0 days 00:03:46.747000,High Times,THREE1989,0 days 00:04:00.751000,3
2s2fORtcrwKwsmC4jNc8mJ,0.368,0.967,8,-1.199,0,0.15,0.00497,0.0,0.223,0.345,142.887,spotify:track:2s2fORtcrwKwsmC4jNc8mJ,https://api.spotify.com/v1/tracks/2s2fORtcrwKwsmC4jNc8mJ,https://api.spotify.com/v1/audio-analysis/2s2fORtcrwKwsmC4jNc8mJ,207000,3,0 days 00:03:27,Seven Deadly Sins,MAN WITH A MISSION,0 days 00:13:56.102000,5
2bfGNzdiRa1jXZRdfssSzR,0.625,0.877,10,-7.176,0,0.162,0.0315,0.0811,0.672,0.865,192.296,spotify:track:2bfGNzdiRa1jXZRdfssSzR,https://api.spotify.com/v1/tracks/2bfGNzdiRa1jXZRdfssSzR,https://api.spotify.com/v1/audio-analysis/2bfGNzdiRa1jXZRdfssSzR,230426,4,0 days 00:03:50.426000,Dirty Harry,Gorillaz,0 days 00:23:02.556000,6
034shJt5wcKAgzjfQTu8Ys,0.493,0.217,6,-14.834,0,0.037,0.524,0.0158,0.128,0.254,125.76,spotify:track:034shJt5wcKAgzjfQTu8Ys,https://api.spotify.com/v1/tracks/034shJt5wcKAgzjfQTu8Ys,https://api.spotify.com/v1/audio-analysis/034shJt5wcKAgzjfQTu8Ys,152733,4,0 days 00:02:32.733000,"Strings That Tie To You - From ""Eternal Sunshine of the Spotless Mind""/Soundtrack Version",Jon Brion,0 days 00:07:47.780000,4
2vv86bXUFmRsUi5s0tw8oW,0.692,0.852,10,-2.691,1,0.0287,0.0647,3.32e-05,0.251,0.347,110.0,spotify:track:2vv86bXUFmRsUi5s0tw8oW,https://api.spotify.com/v1/tracks/2vv86bXUFmRsUi5s0tw8oW,https://api.spotify.com/v1/audio-analysis/2vv86bXUFmRsUi5s0tw8oW,264955,4,0 days 00:04:24.955000,Unbreakable,Hyper Potions,0 days 00:09:04.653000,3
1WBAKisvCxR2IQ2knIAlyw,0.606,0.831,4,-6.054,0,0.0348,0.0752,3.75e-06,0.179,0.902,99.015,spotify:track:1WBAKisvCxR2IQ2knIAlyw,https://api.spotify.com/v1/tracks/1WBAKisvCxR2IQ2knIAlyw,https://api.spotify.com/v1/audio-analysis/1WBAKisvCxR2IQ2knIAlyw,207133,4,0 days 00:03:27.133000,Pejantan Tangguh,Sheila On 7,0 days 00:08:07.724000,3
0DW3HWn2qCPc5e0Chh8cOU,0.553,0.76,6,-5.288,0,0.0489,0.00282,0.00772,0.364,0.213,131.986,spotify:track:0DW3HWn2qCPc5e0Chh8cOU,https://api.spotify.com/v1/tracks/0DW3HWn2qCPc5e0Chh8cOU,https://api.spotify.com/v1/audio-analysis/0DW3HWn2qCPc5e0Chh8cOU,216364,4,0 days 00:03:36.364000,Can't Forget You (feat. The Nicholas),San Holo,0 days 00:07:26.434000,4
6H6GYzGEe2bLujN9o7D49Y,0.549,0.842,11,-4.944,1,0.0561,0.00367,0.0,0.154,0.34,142.043,spotify:track:6H6GYzGEe2bLujN9o7D49Y,https://api.spotify.com/v1/tracks/6H6GYzGEe2bLujN9o7D49Y,https://api.spotify.com/v1/audio-analysis/6H6GYzGEe2bLujN9o7D49Y,283746,4,0 days 00:04:43.746000,Graves,CHVRCHES,0 days 00:23:38.725000,5
51mwvxRXUktJYBXqq9uXuo,0.742,0.302,10,-9.596,1,0.0398,0.607,0.0,0.101,0.438,78.505,spotify:track:51mwvxRXUktJYBXqq9uXuo,https://api.spotify.com/v1/tracks/51mwvxRXUktJYBXqq9uXuo,https://api.spotify.com/v1/audio-analysis/51mwvxRXUktJYBXqq9uXuo,206147,4,0 days 00:03:26.147000,Missin' You Like Crazy,Us The Duo,0 days 00:17:10.730000,5
7cE8VabTiFSjD2FSf6xrOx,0.542,0.962,1,-2.348,1,0.167,0.00283,0.0149,0.41,0.215,174.034,spotify:track:7cE8VabTiFSjD2FSf6xrOx,https://api.spotify.com/v1/tracks/7cE8VabTiFSjD2FSf6xrOx,https://api.spotify.com/v1/audio-analysis/7cE8VabTiFSjD2FSf6xrOx,263448,4,0 days 00:04:23.448000,The Imperial March - Pegboard Nerds Remix,Celldweller,0 days 00:04:31.201000,2
78zYiMv9yNTHgmm6kaUPCm,0.514,0.681,7,-10.026,1,0.065,0.199,0.0356,0.0745,0.913,136.821,spotify:track:78zYiMv9yNTHgmm6kaUPCm,https://api.spotify.com/v1/tracks/78zYiMv9yNTHgmm6kaUPCm,https://api.spotify.com/v1/audio-analysis/78zYiMv9yNTHgmm6kaUPCm,174400,4,0 days 00:02:54.400000,Saturday Night,Bay City Rollers,0 days 00:05:48.800000,2
751x6FLRCdXDP5HMnUNQZb,0.486,0.162,0,-23.007,1,0.0487,0.984,0.885,0.362,0.169,119.958,spotify:track:751x6FLRCdXDP5HMnUNQZb,https://api.spotify.com/v1/tracks/751x6FLRCdXDP5HMnUNQZb,https://api.spotify.com/v1/audio-analysis/751x6FLRCdXDP5HMnUNQZb,76000,4,0 days 00:01:16,iced tea for breakfast,In Love With a Ghost,0 days 00:05:04,4
